text,created_at,retweet_count,favorite_count,is_retweet,id_str
The GOP should stop trying to roll back consumer protections—standing with @POTUS to defend middle class savings. -H https://t.co/fi0BaHq013,10/27/2015 2:49,392,794,FALSE,6.58838E+17
Well done Ole Miss. Symbols of hate have no business flying over a place of learning. -H https://t.co/t3WL4pJcjV,10/26/2015 23:49,1546,2959,FALSE,6.58793E+17
@JesseFFerguson you make our team better every day. Rest up I'm rooting for you &amp; looking forward to having you back 100%. #ImWithJesse -H,10/26/2015 22:38,169,309,FALSE,6.58775E+17
It's her 👇 birthday! https://t.co/OokdGojmJJ https://t.co/3p34BYrX3K,10/26/2015 20:26,1049,3458,FALSE,6.58742E+17
♪ ♪ Qué linda está la mañana en que vengo a saludarte venimos todos con gusto y placer a felicitarte... ♪ ♪ https://t.co/lGDjG7Dk9q,10/26/2015 18:23,459,910,FALSE,6.5871E+17
Quick questions with Hillary: What family memories still make you laugh?https://t.co/5dm5GOWmHE,10/26/2015 17:07,326,786,FALSE,6.58692E+17
Today is Hillary's birthday! Sign her card–it will make her day: https://t.co/1M7kkxbKLw https://t.co/RF7okkxPnk,10/26/2015 14:16,570,1377,FALSE,6.58648E+17
Hillary is fighting for all of us. #IDPJJ https://t.co/VG2IKJItST,10/26/2015 12:07,617,1340,FALSE,6.58616E+17
.@ricky_martin tiene razón—hay que ser respetuoso y Hillary continuará demandando que los Republicanos lo sean. https://t.co/HLTxSHr5Ct,10/26/2015 2:29,390,577,FALSE,6.5847E+17
It was quite a week. Catch up on these stories before you start the new one. https://t.co/jkI929GhSL,10/26/2015 1:17,286,706,FALSE,6.58452E+17
Highlights and behind-the-scenes moments from a big day in Iowa. https://t.co/Cd83dyGlPb #IDPJJ,10/25/2015 23:35,276,650,FALSE,6.58427E+17
If talking about equal pay paid family leave child care &amp; women's health is playing the gender card—deal me in.https://t.co/hu1ELwXVp9,10/25/2015 21:17,1325,2416,FALSE,6.58392E+17
Hillary stands with parents and educators in calling for better fairer and fewer tests. On @usedgov's new plan: https://t.co/w53TrBGp8L,10/25/2015 19:52,361,737,FALSE,6.5837E+17
Hillary's birthday is tomorrow—and she's still on track to be the youngest woman US president ever. Sign her card! https://t.co/cLhVnvmvp1,10/25/2015 18:46,611,1732,FALSE,6.58354E+17
Happy birthday @KatyPerry! 🎉 https://t.co/JO1BI6SxJz,10/25/2015 17:29,2531,6320,FALSE,6.58335E+17
.@katyperry you bring the campaign dress code to the next level. Thanks for hanging out with us in Iowa! -H https://t.co/nctt1B4ilH,10/25/2015 16:05,1624,4402,FALSE,6.58313E+17
Go win this thing Madam Secretary. Thanks @davidplouffe. https://t.co/inR1TAxdVu,10/25/2015 15:12,407,951,FALSE,6.583E+17
Hillary and @maddow talked about everything from Syria to health care—but first Rachel was curious about one thing. https://t.co/oNtp766MgM,10/25/2015 14:03,270,559,FALSE,6.58283E+17
A roaring good time at the Iowa JJ. https://t.co/2VzV5u2fQe,10/25/2015 13:01,943,2613,FALSE,6.58267E+17
Did Hillary rock at #IDPJJ? https://t.co/Y8tu28CEKa,10/25/2015 3:46,785,1815,FALSE,6.58128E+17
Together we’re going to build an America where...a father can tell his daughter 'you can be anything you want to be—including president.',10/25/2015 3:45,1051,2279,FALSE,6.58127E+17
I’m listening to you. I’m fighting for you. And with your support I’m going to deliver. —Hillary at #IDPJJ,10/25/2015 3:43,367,980,FALSE,6.58127E+17
I’ve spent my life working for children women families and our country...and I’m just getting warmed up. —Hillary at #IDPJJ,10/25/2015 3:42,468,1188,FALSE,6.58127E+17
"Why Hillary fights to prevent gun violence: ""You should be safe when you go to school when you go to the movies when you go to church.""",10/25/2015 3:41,507,1210,FALSE,6.58126E+17
Yes—Black Lives Matter. —Hillary at #IDPJJ,10/25/2015 3:40,570,1173,FALSE,6.58126E+17
When you short-change women you short-change families and you short-change America. —Hillary on why she's fighting for equal pay #IDPJJ,10/25/2015 3:39,580,1184,FALSE,6.58126E+17
Hillary at the #IDPJJ: https://t.co/reLfQa31DJ,10/25/2015 3:37,466,887,FALSE,6.58125E+17
Companies that ship jobs and profits overseas shouldn’t get a tax break—you should. —Hillary at #IDPJJ,10/25/2015 3:37,344,807,FALSE,6.58125E+17
"Hillary on what she's fighting for: ""At the top of the list is this: Americans need a raise."" #IDPJJ",10/25/2015 3:35,222,564,FALSE,6.58125E+17
As a smart man once said there’s nothing wrong with America that can’t be fixed by what is right with America. —Hillary #IDPJJ,10/25/2015 3:35,357,834,FALSE,6.58125E+17
Thank you @davidplouffe​. https://t.co/rRXnLazrPU -H,10/24/2015 22:55,355,757,FALSE,6.58054E+17
Agreed President @billclinton! https://t.co/rsAiHQ2ma7,10/24/2015 22:44,1560,3040,FALSE,6.58052E+17
Sometimes you just have to ROAR! —Hillary after @katyperry's performance at the @HillaryforIA rally in Des Moines. #HillYes,10/24/2015 22:11,946,1648,FALSE,6.58043E+17
"I'm tired of the stranglehold that women have had on presidential spouse.” —President @billclinton at the @HillaryforIA rally in Des Moines,10-24-2015 21:53:43,573,1147,false,658038688740462593
Live from Des Moines Iowa: @billclinton @KatyPerry and team @HillaryforIA! Watch → https://t.co/aKD8HTHf9b #HillYes,10-24-2015 21:34:45,242,428,false,658033912418058240
Thanks for following our incredible day in Iowa—stay tuned to hear @katyperry @billclinton and Hillary! #HillYes https://t.co/f24SyhXI9Z,10-24-2015 21:02:02,197,544,false,658025681025040384
SO EXCITED to see @katyperry—but while we wait she's taking over Hillary's Instagram! https://t.co/FMBZnWcMdY https://t.co/fJkSnaLGZ7,10-24-2015 20:19:53,406,838,false,658015074842517504
Why #ImWithHer: I trust Hillary. She will make the world better for me my husband and my mom. #HillYes https://t.co/jeNEQJjecb,10-24-2015 20:07:03,366,912,false,658011844536221696
Our Iowa motto: organize with heart engage with purpose win every day. We’re definitely winning today! https://t.co/NZsWZvyOHQ,10-24-2015 19:34:03,213,422,false,658003538467880960
There are people across IA doing what I do every day: knocking on doors making calls and doing our part to win the caucus on Feb 1!,10-24-2015 19:12:05,121,329,false,657998012036218880
My team has become a 2nd family. Here’s us the day the Supreme Court legalized marriage equality—I’m in the middle. https://t.co/IUGrptxYqd,10-24-2015 18:05:08,159,547,false,657981160874622976
I organize in rural Iowa. Knocking doors here means driving 20 minutes between each house—but it's not all bad. https://t.co/9NBq1m0F6Z,10-24-2015 17:01:05,133,505,false,657965044777402368
I got to introduce Hillary at an event in Dubuque a few months ago—it was an experience I’ll never forget. #HillYes https://t.co/yy6Y4Bsyd5,10-24-2015 16:13:02,106,409,false,657952951953027073
As a military spouse I stand with Hillary on national security—&amp; she'll make sure I won't have to worry about getting fired for who I love.,10-24-2015 15:24:03,192,607,false,657940623530438656
More than anyone Hillary knows that the decisions she will make as President affect me and my family. #HillYes https://t.co/DwR2Ec3A5N,10-24-2015 15:03:02,332,1021,false,657935337021247488
Before Iowa I was in NC with my husband Aaron &amp; our cat Pretzel. When Hillary announced I knew I had to be here. https://t.co/IRmyhhpoi8,10-24-2015 14:12:49,100,464,false,657922696127369216
As an organizer in Iowa I spend my days talking to folks in my community about Hillary and her vision for America. https://t.co/9aUQXzHAhk,10-24-2015 13:01:07,158,467,false,657904655511351296
The Jefferson-Jackson Dinner is an Iowa tradition. This year it starts the 100-day countdown to the caucus. A big night here in Des Moines!,10-24-2015 11:56:55,124,251,false,657888497869680640
Hi! I’m James a @HillaryforIA organizer in NE Iowa. I’ll be tweeting today ahead of the Jefferson-Jackson dinner! https://t.co/2nGjODKbHS,10-24-2015 11:53:10,147,449,false,657887554935595008
Hillary on the stakes of this election on @maddow tonight: https://t.co/JdxOTmQbDv,10-24-2015 02:34:20,543,934,false,657746919226216449
Anyone who’s sick of Hillary standing up for women had better get ready for a long campaign. https://t.co/6yfsZLIgr7,10-23-2015 23:30:34,631,1660,false,657700672436088832
11 hours. One candidate who showed she’s ready to be president. https://t.co/C48a403ei0,10-23-2015 22:44:29,1610,3802,false,657689074740940800
Welcome to @sesamestreet Julia! Kudos to @SesameWorkshop &amp; @autismspeaks for educating parents &amp; kids about autism. https://t.co/v0gDxpVdjj,10-23-2015 22:16:26,424,1019,false,657682015010082816
A todos los que están en el paso del #HuracanPatricia sigan @CENAPRED_mex para encontrar refugio y más información. Pensando en ustedes.,10-23-2015 21:50:39,3419,3372,false,657675529320050688
To everyone in the path of #HurricanePatricia follow @CENAPRED_mex for shelter locations and emergency info. Thinking of you—stay safe. -H,10-23-2015 21:48:25,1727,2268,false,657674963999195136
“I am a little feminist growing up to help all women with equal rights.” Meet Olivia: https://t.co/xN2sFbF4Rm,10-23-2015 21:23:00,456,1060,false,657668568612478976
I'm running for President because after listening to people across our country your fights are my fights."" https://t.co/h8qECEPqsx",10/23/2015 20:00,743,1736,FALSE,6.57648E+17
Watch live as Hillary takes the stage in Alexandria VA with @TerryMcAuliffe → https://t.co/8hVpwXewIi,10/23/2015 17:28,144,305,FALSE,6.57609E+17
Thanks for your support brothers &amp; sisters of @AFSCME. You never stop fighting for working families &amp; I'll never stop fighting for you. -H,10/23/2015 17:25,445,1027,FALSE,6.57609E+17
"Hillary on those who tell her to ""stop shouting"" on issues that matter. https://t.co/pmZ4FJihvH",10/23/2015 15:29,3830,5864,FALSE,6.5758E+17
I'm doing everything I can to make sure the issues that matter most to women and families are front and center in this election. —Hillary,10/23/2015 14:35,649,1757,FALSE,6.57566E+17
If you're proud to stand with Hillary show the world with your free sticker → https://t.co/0Xb1A8C8L3,10/23/2015 14:09,299,717,FALSE,6.57559E+17
11 hours in → #ImWithHer https://t.co/0t9V3oqZGQ https://t.co/wxtU2atLte,10/23/2015 1:01,4046,6743,FALSE,6.57361E+17
If you're standing with Hillary let her know: https://t.co/6CRK1JCS8t,10/23/2015 0:17,1623,4356,FALSE,6.5735E+17
Hillary's email use can be summed up in four sentences: https://t.co/N8ba4DBSBx #BenghaziCommittee,10/22/2015 23:52,476,885,FALSE,6.57344E+17
If you're standing with Hillary today let her know: https://t.co/6CRK1JCS8t,10/22/2015 21:54,1359,3605,FALSE,6.57314E+17
As Secretary Hillary implemented reforms to protect diplomats and help prevent future attacks. #BenghaziCommitteehttps://t.co/PbkQZVlxLI,10/22/2015 19:05,687,1081,FALSE,6.57272E+17
To truly honor those lost at Benghazi we need to do everything in our power to ensure the safety of the brave Americans who do their work.,10/22/2015 18:03,391,815,FALSE,6.57256E+17
America must do all we can to protect our personnel doing the important work of representing our interests and values around the world.,10/22/2015 17:57,246,591,FALSE,6.57254E+17
The work of Chris Stevens and his colleagues represented the best of this approach to foreign policy.,10/22/2015 17:50,208,385,FALSE,6.57253E+17
America must pursue a smart brand of leadership that integrates and balances the tools of diplomacy development and defense.,10/22/2015 17:45,278,484,FALSE,6.57251E+17
We cannot return to the go-it-alone foreign policy of the past where military-based solutions are pursued as a first option.,10/22/2015 17:40,270,519,FALSE,6.5725E+17
American diplomats cannot conduct their work from bunkers. Advancing US interests often means going to unstable regions.,10/22/2015 17:37,246,465,FALSE,6.57249E+17
Hillary is testifying before @HouseBenghazi to defend the vision of US diplomacy that Ambassador Stevens gave his life carrying out.,10/22/2015 17:34,193,368,FALSE,6.57249E+17
America must continue to lead in a dangerous world. To do otherwise would mean drawing the wrong lesson from the Benghazi tragedy.,10/22/2015 17:32,671,1466,FALSE,6.57248E+17
A lesson from Benghazi: Congress needs to do its part to ensure that our diplomats in dangerous parts of the world are as safe as possible.,10/22/2015 16:38,612,1163,FALSE,6.57235E+17
We need leadership that puts national security ahead of politics and ideology. #BenghaziCommitteehttps://t.co/8nBtzV0E6K,10/22/2015 15:47,1264,1901,FALSE,6.57222E+17
Hillary this morning at the House Select Committee on Benghazi. https://t.co/ZxhcSJVAfI,10/22/2015 14:51,525,909,FALSE,6.57208E+17
The American people expect us to lead. To learn the right lessons. To rise above partisanship and reach for statesmanship. —Hillary,10/22/2015 14:45,384,746,FALSE,6.57206E+17
I am here despite all the previous investigations...to honor those we lost and to do what I can to aid those who serve us still. —Hillary,10/22/2015 14:44,405,887,FALSE,6.57206E+17
We should debate on the basis of fact not fear. We should resist denigrating the patriotism or loyalty of those who disagree with us.,10/22/2015 14:43,360,620,FALSE,6.57206E+17
"America ""has a long history of bipartisan cooperation on foreign policy...I know it’s possible to find common ground because I’ve done it.""",10/22/2015 14:43,204,453,FALSE,6.57206E+17
We need leadership at home to match our leadership abroad. Leadership that puts national security ahead of politics and ideology. —Hillary,10/22/2015 14:42,329,548,FALSE,6.57205E+17
Efforts to establish a modern joint training center are being held up by Congress. The men and women who serve our country deserve better.,10/22/2015 14:42,206,376,FALSE,6.57205E+17
An investigation into the deaths of four Americans has been twisted into a partisan attack on Hillary. The facts: https://t.co/M0hm0INHAE,10/21/2015 22:56,730,826,FALSE,6.56967E+17
Hillary championed LGBT equality around the world: “The strongest defense ever in terms of gay rights.”https://t.co/R03iFA5MrB,10/21/2015 20:41,580,1047,FALSE,6.56933E+17
.@VP is a good friend and a great man. Today and always inspired by his optimism and commitment to change the world for the better. -H,10/21/2015 17:20,1987,3382,FALSE,6.56883E+17
Hillary is a longtime fighter for reproductive rights education and equal pay. https://t.co/hUO0zHHlur,10/21/2015 15:55,383,760,FALSE,6.56861E+17
As Secretary of State Hillary prioritized the education of women &amp; girls to build peaceful and prosperous nations.https://t.co/VMXkFLVGOe,10/21/2015 12:31,529,841,FALSE,6.5681E+17
What did Hillary accomplish as Secretary of State? @SenSchumer weighs in: https://t.co/QYIq2iHAtk,10/21/2015 2:42,555,1084,FALSE,6.56662E+17
It’s good for our economy when companies prosper by innovating creating new products and investing in workers. https://t.co/karaoU0Zmx,10/21/2015 1:51,368,687,FALSE,6.56649E+17
Dorothy la madre de Hillary le enseñó la importancia de trabajar duro y de nunca rendirse.https://t.co/6KI9lHxgYD,10/21/2015 1:02,282,489,FALSE,6.56637E+17
“She was able to restore the credibility of the United States.” —Leon Panettahttps://t.co/IPgeqEd48A,10/21/2015 0:19,460,805,FALSE,6.56626E+17
As secretary of state Hillary led the international negotiations that paved the way for the Iran Deal. https://t.co/CxYa9zurSv,10/20/2015 22:28,260,517,FALSE,6.56598E+17
Take it from a fellow Secretary of State: No one used smart power better than Hillary during her tenure.https://t.co/y6WwpIXGQf,10/20/2015 20:59,400,665,FALSE,6.56575E+17
